Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[395]    0.0    0.00    0.00       8         thumb1C_4(unsigned int) [395]
-----------------------------------------------
                0.00    0.00       3/8           Gb_Apu::reset(Gb_Apu::mode_t, bool) [423]
                0.00    0.00       5/8           Gb_Apu::write_register(int, unsigned int, int) [36]
[396]    0.0    0.00    0.00       8         Gb_Apu::reset_regs() [396]
                0.00    0.00      32/32          Gb_Osc::reset() [384]
                0.00    0.00       8/25          Blip_Synth_::volume_unit(double) [386]
-----------------------------------------------
                0.00    0.00       7/7           thumbExecute() [2]
[397]    0.0    0.00    0.00       7         thumb00_0C(unsigned int) [397]
-----------------------------------------------
                0.00    0.00       2/6           thumb80(unsigned int) [13]
                0.00    0.00       4/6           applyTimer() [404]
[398]    0.0    0.00    0.00       6         interp_rate() [398]
-----------------------------------------------
                0.00    0.00       6/6           thumbExecute() [2]
[399]    0.0    0.00    0.00       6         BIOS_CpuFastSet() [399]
                0.00    0.00    7553/11479       CPUReadMemory(unsigned int) [289]
-----------------------------------------------
                0.00    0.00       1/6           CPULoadRom(char const*) [498]
                0.00    0.00       1/6           CPUReset() [99]
                0.00    0.00       4/6           thumb80(unsigned int) [13]
[400]    0.0    0.00    0.00       6         CPUUpdateRenderBuffers(bool) [400]
-----------------------------------------------
                0.00    0.00       5/5           thumbExecute() [2]
[401]    0.0    0.00    0.00       5         thumb00_09(unsigned int) [401]
-----------------------------------------------
                0.00    0.00       2/5           Blip_Synth_::volume_unit(double) [386]
                0.00    0.00       3/5           remake_stereo_buffer() [478]
[402]    0.0    0.00    0.00       5         Blip_Synth_::treble_eq(blip_eq_t const&) [402]
                0.00    0.00       5/5           blip_eq_t::generate(float*, int) const [403]
-----------------------------------------------
                0.00    0.00       5/5           Blip_Synth_::treble_eq(blip_eq_t const&) [402]
[403]    0.0    0.00    0.00       5         blip_eq_t::generate(float*, int) const [403]
-----------------------------------------------
                0.00    0.00       4/4           CPULoop(int) [1]
[404]    0.0    0.00    0.00       4         applyTimer() [404]
                0.00    0.00       4/6           interp_rate() [398]
-----------------------------------------------
                0.00    0.00       4/4           thumbExecute() [2]
[405]    0.0    0.00    0.00       4         BIOS_LZ77UnCompVram() [405]
                0.00    0.00   24240/24240       CPUWriteHalfWord(unsigned int, unsigned short) [265]
                0.00    0.00   19712/19712       CPUReadByte(unsigned int) [273]
                0.00    0.00       4/11479       CPUReadMemory(unsigned int) [289]
-----------------------------------------------
                0.00    0.00       4/4           thumbExecute() [2]
[406]    0.0    0.00    0.00       4         thumb00_0E(unsigned int) [406]
-----------------------------------------------
                0.00    0.00       4/4           thumbExecute() [2]
[407]    0.0    0.00    0.00       4         thumb00_11(unsigned int) [407]
-----------------------------------------------
                0.00    0.00       4/4           thumbExecute() [2]
[408]    0.0    0.00    0.00       4         thumb1A_3(unsigned int) [408]
-----------------------------------------------
                                   1             fex_t::read_v(void*, int) <cycle 2> [490]
                0.00    0.00       1/3           utilLoad(char const*, bool (*)(char const*), unsigned char*, int&) [474]
                0.00    0.00       2/3           fex_open [116]
[409]    0.0    0.00    0.00       4         Data_Reader::read(void*, int) <cycle 2> [409]
                0.00    0.00       3/3           Std_File_Reader::read_v(void*, int) [420]
                                   1             fex_t::read_v(void*, int) <cycle 2> [490]
-----------------------------------------------
                0.00    0.00       4/4           soundEvent(unsigned int, unsigned short) <cycle 1> [40]
[410]    0.0    0.00    0.00       4         Gba_Pcm_Fifo::write_control(int) [410]
                0.00    0.00       4/18          Gba_Pcm::apply_control(int) [390]
-----------------------------------------------
                0.00    0.00       4/4           fex_t::fex_t(fex_type_t_ const*) [443]
[411]    0.0    0.00    0.00       4         blargg_vector_::init() [411]
-----------------------------------------------
                0.00    0.00       2/4           fex_t::open(char const*) [440]
                0.00    0.00       2/4           fex_t::close() [442]
[412]    0.0    0.00    0.00       4         Binary_Extractor::close_v() [412]
-----------------------------------------------
                0.00    0.00       4/4           apply_muting() [477]
[413]    0.0    0.00    0.00       4         Gb_Apu::set_output(Blip_Buffer*, Blip_Buffer*, Blip_Buffer*, int) [413]
-----------------------------------------------
                0.00    0.00       1/3           utilLoad(char const*, bool (*)(char const*), unsigned char*, int&) [474]
                0.00    0.00       2/3           utilFindType(char const*) [539]
[414]    0.0    0.00    0.00       3         applyPatch(char const*, unsigned char**, int*) [414]
-----------------------------------------------
                0.00    0.00       3/3           Stereo_Buffer::set_sample_rate(long, int) [481]
[415]    0.0    0.00    0.00       3         Blip_Buffer::set_sample_rate(long, int) [415]
-----------------------------------------------
                0.00    0.00       1/3           soundReset() [104]
                0.00    0.00       2/3           Stereo_Buffer::clear() [482]
[416]    0.0    0.00    0.00       3         Blip_Buffer::clear(int) [416]
-----------------------------------------------
                0.00    0.00       3/3           Stereo_Buffer::Stereo_Buffer() [483]
[417]    0.0    0.00    0.00       3         Blip_Buffer::Blip_Buffer() [417]
-----------------------------------------------
                0.00    0.00       3/3           Stereo_Buffer::~Stereo_Buffer() [484]
[418]    0.0    0.00    0.00       3         Blip_Buffer::~Blip_Buffer() [418]
-----------------------------------------------
                0.00    0.00       1/3           fex_t::open_arc_file(bool) [489]
                0.00    0.00       2/3           fex_open [116]
[419]    0.0    0.00    0.00       3         Std_File_Reader::open(char const*) [419]
-----------------------------------------------
                0.00    0.00       3/3           Data_Reader::read(void*, int) <cycle 2> [409]
[420]    0.0    0.00    0.00       3         Std_File_Reader::read_v(void*, int) [420]
-----------------------------------------------
                0.00    0.00       1/3           fex_t::open_arc_file(bool) [489]
                0.00    0.00       2/3           fex_open [116]
[421]    0.0    0.00    0.00       3         Std_File_Reader::Std_File_Reader() [421]
-----------------------------------------------
                0.00    0.00       1/3           Binary_Extractor::stat_v() [486]
                0.00    0.00       2/3           Binary_Extractor::open_path_v() [438]
[422]    0.0    0.00    0.00       3         fex_t::set_name(char const*, wchar_t const*) [422]
-----------------------------------------------
                0.00    0.00       1/3           soundReset() [104]
                0.00    0.00       2/3           remake_stereo_buffer() [478]
[423]    0.0    0.00    0.00       3         Gb_Apu::reset(Gb_Apu::mode_t, bool) [423]
                0.00    0.00      96/144         Gb_Wave::access(unsigned int) const [379]
                0.00    0.00       3/25          Blip_Synth_::volume_unit(double) [386]
                0.00    0.00       3/8           Gb_Apu::reset_regs() [396]
-----------------------------------------------
                0.00    0.00       1/3           remake_stereo_buffer() [478]
                0.00    0.00       1/3           CPUWriteByte(unsigned int, unsigned char) [100]
                0.00    0.00       1/3           thumb80(unsigned int) [13]
[424]    0.0    0.00    0.00       3         Gb_Apu::volume(double) [424]
                0.00    0.00       2/25          Blip_Synth_::volume_unit(double) [386]
-----------------------------------------------
                0.00    0.00       3/3           Stereo_Buffer::clock_rate(long) [480]
[425]    0.0    0.00    0.00       3         Blip_Buffer::clock_rate_factor(long) const [425]
-----------------------------------------------
                0.00    0.00       2/2           LoadConfig() [499]
[426]    0.0    0.00    0.00       2         ReadPrefHex(char const*, int) [426]
                0.00    0.00       2/155         LoadConfigFile() [377]
                0.00    0.00       2/91          iniparser_getstring [109]
-----------------------------------------------
                0.00    0.00       1/2           CPUInit(char const*, bool) [727]
                0.00    0.00       1/2           LoadConfig() [499]
[427]    0.0    0.00    0.00       2         agbPrintEnable(bool) [427]
-----------------------------------------------
                0.00    0.00       1/2           utilFindType(char const*) [539]
                0.00    0.00       1/2           utilLoad(char const*, bool (*)(char const*), unsigned char*, int&) [474]
[428]    0.0    0.00    0.00       2         utilStripDoubleExtension(char const*, char*) [428]
-----------------------------------------------
                0.00    0.00       1/2           LoadConfig() [499]
                0.00    0.00       1/2           utilGBAFindSave(int) [60]
[429]    0.0    0.00    0.00       2         rtcEnable(bool) [429]
-----------------------------------------------
                0.00    0.00       2/2           fex_open [116]
[430]    0.0    0.00    0.00       2         new_binary() [430]
                0.00    0.00       2/2           fex_t::fex_t(fex_type_t_ const*) [443]
-----------------------------------------------
                0.00    0.00       2/2           thumbExecute() [2]
[431]    0.0    0.00    0.00       2         thumb00_0A(unsigned int) [431]
-----------------------------------------------
                0.00    0.00       2/2           thumbExecute() [2]
[432]    0.0    0.00    0.00       2         thumb08_06(unsigned int) [432]
-----------------------------------------------
                0.00    0.00       2/2           thumbExecute() [2]
[433]    0.0    0.00    0.00       2         thumb08_07(unsigned int) [433]
-----------------------------------------------
                0.00    0.00       2/2           thumbExecute() [2]
[434]    0.0    0.00    0.00       2         thumb10_01(unsigned int) [434]
-----------------------------------------------
                0.00    0.00       2/2           Gb_Apu::Gb_Apu() [492]
[435]    0.0    0.00    0.00       2         Blip_Synth_::Blip_Synth_(short*, int) [435]
-----------------------------------------------
                0.00    0.00       2/2           fex_t::open(char const*) [440]
[436]    0.0    0.00    0.00       2         blargg_vector_::resize_(unsigned long, unsigned long) [436]
-----------------------------------------------
                0.00    0.00       2/2           fex_open [116]
[437]    0.0    0.00    0.00       2         Std_File_Reader::~Std_File_Reader() [437]
-----------------------------------------------
                0.00    0.00       2/2           fex_t::open(char const*) [440]
[438]    0.0    0.00    0.00       2         Binary_Extractor::open_path_v() [438]
                0.00    0.00       2/3           fex_t::set_name(char const*, wchar_t const*) [422]
-----------------------------------------------
                0.00    0.00       1/2           utilFindType(char const*) [539]
                0.00    0.00       1/2           utilLoad(char const*, bool (*)(char const*), unsigned char*, int&) [474]
[439]    0.0    0.00    0.00       2         Binary_Extractor::~Binary_Extractor() [439]
                0.00    0.00       2/16          blargg_vector_::clear() [391]
                0.00    0.00       2/2           fex_t::~fex_t() [444]
                0.00    0.00       2/2           fex_t::close() [442]
-----------------------------------------------
                0.00    0.00       2/2           fex_open [116]
[440]    0.0    0.00    0.00       2         fex_t::open(char const*) [440]
                0.00    0.00       4/16          blargg_vector_::clear() [391]
                0.00    0.00       2/2           blargg_vector_::resize_(unsigned long, unsigned long) [436]
                0.00    0.00       2/4           Binary_Extractor::close_v() [412]
                0.00    0.00       2/2           Binary_Extractor::open_path_v() [438]
-----------------------------------------------
                0.00    0.00       1/2           utilLoad(char const*, bool (*)(char const*), unsigned char*, int&) [474]
                0.00    0.00       1/2           fex_read [117]
[441]    0.0    0.00    0.00       2         fex_t::stat() [441]
                0.00    0.00       1/1           Binary_Extractor::stat_v() [486]
-----------------------------------------------
                0.00    0.00       2/2           Binary_Extractor::~Binary_Extractor() [439]
[442]    0.0    0.00    0.00       2         fex_t::close() [442]
                0.00    0.00       4/16          blargg_vector_::clear() [391]
                0.00    0.00       2/4           Binary_Extractor::close_v() [412]
                0.00    0.00       1/1           Std_File_Reader::~Std_File_Reader() [485]
-----------------------------------------------
                0.00    0.00       2/2           new_binary() [430]
[443]    0.0    0.00    0.00       2         fex_t::fex_t(fex_type_t_ const*) [443]
                0.00    0.00       4/4           blargg_vector_::init() [411]
                0.00    0.00       4/16          blargg_vector_::clear() [391]
-----------------------------------------------
                0.00    0.00       2/2           Binary_Extractor::~Binary_Extractor() [439]
[444]    0.0    0.00    0.00       2         fex_t::~fex_t() [444]
                0.00    0.00       2/16          blargg_vector_::clear() [391]
-----------------------------------------------
                0.00    0.00       1/2           soundInit() [61]
                0.00    0.00       1/2           SoundSDL::write(unsigned short*, int) [339]
[445]    0.0    0.00    0.00       2         SoundSDL::init(long) [445]
-----------------------------------------------
                0.00    0.00       1/2           flush_samples(Multi_Buffer*) [324]
                0.00    0.00       1/2           sdlPollEvents() [571]
[446]    0.0    0.00    0.00       2         SoundSDL::resume() [446]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [1391]
[447]    0.0    0.00    0.00       1         _GLOBAL__sub_I_debugger [447]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [1391]
[448]    0.0    0.00    0.00       1         _GLOBAL__sub_I_dexp_result [448]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [1391]
[449]    0.0    0.00    0.00       1         _GLOBAL__sub_I_inBios [449]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [1391]
[450]    0.0    0.00    0.00       1         _GLOBAL__sub_I_remotePort [450]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [1391]
[451]    0.0    0.00    0.00       1         _GLOBAL__sub_I_soundDriver [451]
-----------------------------------------------
                0.00    0.00       1/1           CPULoadRom(char const*) [498]
[452]    0.0    0.00    0.00       1         eepromInit() [452]
-----------------------------------------------
                0.00    0.00       1/1           SetSaveType(int) [455]
[453]    0.0    0.00    0.00       1         flashReset() [453]
-----------------------------------------------
                0.00    0.00       1/1           sdlPollEvents() [571]
[454]    0.0    0.00    0.00       1         soundPause() [454]
-----------------------------------------------
                0.00    0.00       1/1           CPUReset() [99]
[455]    0.0    0.00    0.00       1         SetSaveType(int) [455]
                0.00    0.00       1/1           flashReset() [453]
-----------------------------------------------
                0.00    0.00       1/1           sdlApplyPerImagePreferences() [814]
[456]    0.0    0.00    0.00       1         sdlFindFile(char const*) [456]
-----------------------------------------------
                0.00    0.00       1/1           sdlPollEvents() [571]
[457]    0.0    0.00    0.00       1         soundResume() [457]
-----------------------------------------------
                0.00    0.00       1/1           LoadConfig() [499]
[458]    0.0    0.00    0.00       1         flashSetSize(int) [458]
-----------------------------------------------
                0.00    0.00       1/1           CPUWriteBatteryFile(char const*) [470]
[459]    0.0    0.00    0.00       1         systemMessage(int, char const*, ...) [459]
-----------------------------------------------
                0.00    0.00       1/1           LoadConfig() [499]
[460]    0.0    0.00    0.00       1         ReadPrefString(char const*, char const*) [460]
                0.00    0.00       1/155         LoadConfigFile() [377]
                0.00    0.00       1/91          iniparser_getstring [109]
-----------------------------------------------
                0.00    0.00       1/1           LoadConfig() [499]
[461]    0.0    0.00    0.00       1         ValidateConfig() [461]
-----------------------------------------------
                0.00    0.00       1/1           LoadConfig() [499]
[462]    0.0    0.00    0.00       1         soundSetEnable(int) [462]
-----------------------------------------------
                0.00    0.00       1/1           LoadConfig() [499]
[463]    0.0    0.00    0.00       1         soundSetVolume(float) [463]
-----------------------------------------------
                0.00    0.00       1/1           utilLoad(char const*, bool (*)(char const*), unsigned char*, int&) [474]
[464]    0.0    0.00    0.00       1         utilIsGBAImage(char const*) [464]
-----------------------------------------------
                0.00    0.00       1/1           utilGBAFindSave(int) [60]
[465]    0.0    0.00    0.00       1         rtcEnableRumble(bool) [465]
-----------------------------------------------
                0.00    0.00       1/1           sdlReadBattery() [594]
[466]    0.0    0.00    0.00       1         CPUReadBatteryFile(char const*) [466]
-----------------------------------------------
                0.00    0.00       1/1           CPUReset() [99]
[467]    0.0    0.00    0.00       1         CheckEReaderRegion() [467]
-----------------------------------------------
                0.00    0.00       1/1           SoundSDL::write(unsigned short*, int) [339]
[468]    0.0    0.00    0.00       1         soundGetSampleRate() [468]
-----------------------------------------------
                0.00    0.00       1/1           LoadConfig() [499]
[469]    0.0    0.00    0.00       1         soundSetSampleRate(long) [469]
-----------------------------------------------
                0.00    0.00       1/1           sdlWriteBattery() [619]
[470]    0.0    0.00    0.00       1         CPUWriteBatteryFile(char const*) [470]
                0.00    0.00       1/1           systemMessage(int, char const*, ...) [459]
-----------------------------------------------
                0.00    0.00       1/1           sdlWriteBattery() [619]
[471]    0.0    0.00    0.00       1         systemScreenMessage(char const*) [471]
-----------------------------------------------
                0.00    0.00       1/1           LoadConfig() [499]
[472]    0.0    0.00    0.00       1         gbSoundSetDeclicking(bool) [472]
-----------------------------------------------
                0.00    0.00       1/1           CPUReset() [99]
[473]    0.0    0.00    0.00       1         rtcReset() [473]
-----------------------------------------------
                0.00    0.00       1/1           CPULoadRom(char const*) [498]
[474]    0.0    0.00    0.00       1         utilLoad(char const*, bool (*)(char const*), unsigned char*, int&) [474]
                0.00    0.00       1/2           fex_open [116]
                0.00    0.00       1/2           fex_name [115]
                0.00    0.00       1/2           utilStripDoubleExtension(char const*, char*) [428]
                0.00    0.00       1/3           applyPatch(char const*, unsigned char**, int*) [414]
                0.00    0.00       1/1           utilIsGBAImage(char const*) [464]
                0.00    0.00       1/2           fex_done [113]
                0.00    0.00       1/1           fex_size [118]
                0.00    0.00       1/2           fex_t::stat() [441]
                0.00    0.00       1/1           fex_stat [119]
                0.00    0.00       1/3           Data_Reader::read(void*, int) <cycle 2> [409]
                0.00    0.00       1/1           fex_read [117]
                0.00    0.00       1/2           Binary_Extractor::~Binary_Extractor() [439]
                0.00    0.00       1/2           fex_close [112]
-----------------------------------------------
                0.00    0.00       1/1           CPULoadRom(char const*) [498]
[475]    0.0    0.00    0.00       1         flashInit() [475]
-----------------------------------------------
                0.00    0.00       1/1           thumbExecute() [2]
[476]    0.0    0.00    0.00       1         thumb08_0C(unsigned int) [476]
-----------------------------------------------
                0.00    0.00       1/1           remake_stereo_buffer() [478]
[477]    0.0    0.00    0.00       1         apply_muting() [477]
                0.00    0.00       4/4           Gb_Apu::set_output(Blip_Buffer*, Blip_Buffer*, Blip_Buffer*, int) [413]
                0.00    0.00       2/18          Gba_Pcm::apply_control(int) [390]
-----------------------------------------------
                0.00    0.00       1/1           soundReset() [104]
[478]    0.0    0.00    0.00       1         remake_stereo_buffer() [478]
                0.00    0.00       4/25          Blip_Synth_::volume_unit(double) [386]
                0.00    0.00       3/5           Blip_Synth_::treble_eq(blip_eq_t const&) [402]
                0.00    0.00       2/3           Gb_Apu::reset(Gb_Apu::mode_t, bool) [423]
                0.00    0.00       1/1           Stereo_Buffer::Stereo_Buffer() [483]
                0.00    0.00       1/1           Stereo_Buffer::set_sample_rate(long, int) [481]
                0.00    0.00       1/1           Stereo_Buffer::clock_rate(long) [480]
                0.00    0.00       1/1           apply_muting() [477]
                0.00    0.00       1/3           Gb_Apu::volume(double) [424]
                0.00    0.00       1/1           Gb_Apu::Gb_Apu() [492]
-----------------------------------------------
                0.00    0.00       1/1           Binary_Extractor::stat_v() [486]
[479]    0.0    0.00    0.00       1         File_Reader::seek(int) [479]
-----------------------------------------------
                0.00    0.00       1/1           remake_stereo_buffer() [478]
[480]    0.0    0.00    0.00       1         Stereo_Buffer::clock_rate(long) [480]
                0.00    0.00       3/3           Blip_Buffer::clock_rate_factor(long) const [425]
-----------------------------------------------
                0.00    0.00       1/1           remake_stereo_buffer() [478]
[481]    0.0    0.00    0.00       1         Stereo_Buffer::set_sample_rate(long, int) [481]
                0.00    0.00       3/3           Blip_Buffer::set_sample_rate(long, int) [415]
-----------------------------------------------
                0.00    0.00       1/1           soundReset() [104]
[482]    0.0    0.00    0.00       1         Stereo_Buffer::clear() [482]
                0.00    0.00       2/3           Blip_Buffer::clear(int) [416]
-----------------------------------------------
                0.00    0.00       1/1           remake_stereo_buffer() [478]
[483]    0.0    0.00    0.00       1         Stereo_Buffer::Stereo_Buffer() [483]
                0.00    0.00       3/3           Blip_Buffer::Blip_Buffer() [417]
-----------------------------------------------
                0.00    0.00       1/1           soundShutdown() [58]
[484]    0.0    0.00    0.00       1         Stereo_Buffer::~Stereo_Buffer() [484]
                0.00    0.00       3/3           Blip_Buffer::~Blip_Buffer() [418]
-----------------------------------------------
                0.00    0.00       1/1           fex_t::close() [442]
[485]    0.0    0.00    0.00       1         Std_File_Reader::~Std_File_Reader() [485]
-----------------------------------------------
                0.00    0.00       1/1           fex_t::stat() [441]
[486]    0.0    0.00    0.00       1         Binary_Extractor::stat_v() [486]
                0.00    0.00       1/1           fex_t::open_arc_file(bool) [489]
                0.00    0.00       1/1           File_Reader::seek(int) [479]
                0.00    0.00       1/3           fex_t::set_name(char const*, wchar_t const*) [422]
                0.00    0.00       1/1           fex_t::set_info(int, unsigned int, unsigned int) [491]
-----------------------------------------------
                0.00    0.00       1/1           fex_t::read_v(void*, int) <cycle 2> [490]
[487]    0.0    0.00    0.00       1         Binary_Extractor::extract_v(void*, int) [487]
-----------------------------------------------
                0.00    0.00       1/1           SoundSDL::SoundSDL() [495]
[488]    0.0    0.00    0.00       1         Array<unsigned short>::Array(unsigned long) [488]
-----------------------------------------------
                0.00    0.00       1/1           Binary_Extractor::stat_v() [486]
[489]    0.0    0.00    0.00       1         fex_t::open_arc_file(bool) [489]
                0.00    0.00       1/3           Std_File_Reader::Std_File_Reader() [421]
                0.00    0.00       1/3           Std_File_Reader::open(char const*) [419]
-----------------------------------------------
                                   1             Data_Reader::read(void*, int) <cycle 2> [409]
[490]    0.0    0.00    0.00       1         fex_t::read_v(void*, int) <cycle 2> [490]
                0.00    0.00       1/1           Binary_Extractor::extract_v(void*, int) [487]
                                   1             Data_Reader::read(void*, int) <cycle 2> [409]
-----------------------------------------------
                0.00    0.00       1/1           Binary_Extractor::stat_v() [486]
[491]    0.0    0.00    0.00       1         fex_t::set_info(int, unsigned int, unsigned int) [491]
-----------------------------------------------
                0.00    0.00       1/1           remake_stereo_buffer() [478]
[492]    0.0    0.00    0.00       1         Gb_Apu::Gb_Apu() [492]
                0.00    0.00       2/2           Blip_Synth_::Blip_Synth_(short*, int) [435]
-----------------------------------------------
                0.00    0.00       1/1           sdlPollEvents() [571]
[493]    0.0    0.00    0.00       1         SoundSDL::pause() [493]
-----------------------------------------------
                0.00    0.00       1/1           soundReset() [104]
[494]    0.0    0.00    0.00       1         SoundSDL::reset() [494]
-----------------------------------------------
                0.00    0.00       1/1           systemSoundInit() [59]
[495]    0.0    0.00    0.00       1         SoundSDL::SoundSDL() [495]
                0.00    0.00       1/1           Array<unsigned short>::Array(unsigned long) [488]
-----------------------------------------------
                0.00    0.00       1/1           soundShutdown() [58]
[496]    0.0    0.00    0.00       1         SoundSDL::~SoundSDL() [496]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [447] _GLOBAL__sub_I_debugger [362] thumb10_18(unsigned int) [223] thumbD3(unsigned int)
 [448] _GLOBAL__sub_I_dexp_result [273] CPUReadByte(unsigned int) [308] thumbD5(unsigned int)
 [449] _GLOBAL__sub_I_inBios  [65] CPUReadByte(unsigned int) [253] thumbD8(unsigned int)
 [450] _GLOBAL__sub_I_remotePort [100] CPUWriteByte(unsigned int, unsigned char) [245] thumbD9(unsigned int)
 [451] _GLOBAL__sub_I_soundDriver [266] CPUWriteByte(unsigned int, unsigned char) [236] thumbDA(unsigned int)
 [367] FileExists(char const*) [477] apply_muting()       [73] thumbDB(unsigned int)
 [414] applyPatch(char const*, unsigned char**, int*) [289] CPUReadMemory(unsigned int) [48] thumbDC(unsigned int)
 [404] applyTimer()           [26] CPUReadMemory(unsigned int) [47] thumbDD(unsigned int)
   [6] armExecute()          [215] CPUReadMemory(unsigned int) [305] thumbDF(unsigned int)
 [452] eepromInit()           [41] CPUWriteMemory(unsigned int, unsigned int) [49] thumbE0(unsigned int)
 [453] flashReset()          [216] CPUWriteMemory(unsigned int, unsigned int) [210] thumbF0(unsigned int)
  [37] soundEvent(unsigned int, unsigned char) [264] CPUReadHalfWord(unsigned int) [44] thumbF4(unsigned int)
  [40] soundEvent(unsigned int, unsigned short) [299] CPUReadHalfWord(unsigned int) [67] thumbF8(unsigned int)
 [454] soundPause()          [265] CPUWriteHalfWord(unsigned int, unsigned short) [222] thumb18_0(unsigned int)
 [104] soundReset()          [282] CPUWriteHalfWord(unsigned int, unsigned short) [202] thumb18_1(unsigned int)
 [388] BIOS_CpuSet()          [86] thumbUnknownInsn(unsigned int) [221] thumb18_2(unsigned int)
  [18] CPUCheckDMA(int, int) [478] remake_stereo_buffer() [34] thumb18_3(unsigned int)
 [392] ReadPrefHex(char const*) [349] arm000(unsigned int) [75] thumb18_4(unsigned int)
 [426] ReadPrefHex(char const*, int) [350] arm002(unsigned int) [306] thumb18_5(unsigned int)
 [455] SetSaveType(int)      [195] arm009(unsigned int)  [262] thumb18_6(unsigned int)
 [398] interp_rate()         [319] arm010(unsigned int)  [329] thumb1A_0(unsigned int)
   [4] rtcReadGame(gzFile_s*) [354] arm020(unsigned int) [286] thumb1A_1(unsigned int)
 [456] sdlFindFile(char const*) [46] arm040(unsigned int) [243] thumb1A_2(unsigned int)
 [457] soundResume()         [211] arm050(unsigned int)  [408] thumb1A_3(unsigned int)
 [341] systemFrame()          [43] arm080(unsigned int)  [328] thumb1A_4(unsigned int)
 [458] flashSetSize(int)     [206] arm084(unsigned int)  [291] thumb1A_5(unsigned int)
  [16] psoundTickfn()        [198] arm086(unsigned int)  [278] thumb1A_6(unsigned int)
 [199] rtcIsEnabled()        [364] arm089(unsigned int)  [361] thumb1A_7(unsigned int)
   [2] thumbExecute()        [331] arm090(unsigned int)   [20] thumb1C_0(unsigned int)
 [284] CPUSwitchMode(int, bool) [91] arm0DD(unsigned int) [50] thumb1C_1(unsigned int)
  [78] CPUSwitchMode(int, bool, bool) [62] arm0DF(unsigned int) [250] thumb1C_3(unsigned int)
 [283] CPUUpdateCPSR()       [316] arm100(unsigned int)  [395] thumb1C_4(unsigned int)
 [324] flush_samples(Multi_Buffer*) [66] arm120(unsigned int) [393] thumb1C_6(unsigned int)
  [58] soundShutdown()       [272] arm121(unsigned int)  [244] thumb1E_1(unsigned int)
 [459] systemMessage(int, char const*, ...) [317] arm140(unsigned int) [327] thumb1E_2(unsigned int)
  [81] CPUUpdateFlags()      [355] arm14B(unsigned int)   [28] thumb40_0(unsigned int)
 [374] FindConfigFile(char const*) [320] arm15B(unsigned int) [234] thumb40_1(unsigned int)
 [377] LoadConfigFile()      [318] arm160(unsigned int)  [365] thumb40_3(unsigned int)
 [460] ReadPrefString(char const*, char const*) [97] arm19D(unsigned int) [368] thumb41_0(unsigned int)
 [461] ValidateConfig()      [280] arm1A0(unsigned int)  [232] thumb42_0(unsigned int)
 [427] agbPrintEnable(bool)  [380] arm1A2(unsigned int)   [53] thumb42_1(unsigned int)
